Sojabönor torkade;887;398;17.7;2.4;18.3;6.1;34;0
Sojabönor torkade kokta u. salt;888;128;5.7;0.8;5.8;2;11;0
Vignabönor svartögda bönor torkade;889;336;1.5;0.4;52.1;4.6;23;0.1
Vignabönor svartögda bönor torkade kokta u. salt;890;69;0.3;0.1;9.1;2.2;5.1;0
Gröna el. gula ärtor torkade;891;317;1;0.2;49.2;2.1;21.5;0
Ärtsoppa m. fläsk hemlagad;897;85;2.1;0.9;8.9;0.8;6.4;0.7
Gryta chili con carne;898;102;3.9;1.2;7.8;2.1;7.5;0.9
Ärtsoppa fläsk tillagad konserv. m. vatten;900;85;2.3;0.7;7.1;0.4;6.1;0.9
Vita bönor m. tomatsås konserv.;901;95;0.5;0.1;15;4.8;5.1;0.6
Bönsoppa vita bönor m. tomat veg. ;902;51;1.7;0.2;4.9;2;2.5;0.6
Linssoppa veg. ;903;63;0.9;0.1;8.1;1.3;3.8;1
Ärtsoppa veg.;904;78;0.3;0.1;12;1.1;5.1;0.7
Tofu sojabönsost;905;70;4.2;0.6;1.2;0.2;6.6;0.2
Sojamjöl fett ca 20%;906;446;23.5;3.3;16;11.2;37;0
Miso sojabönspasta fermenterad;908;208;10.5;1.6;15.5;1.2;9.7;10.8
Sojasås;909;57;0;0;6.6;1.6;7.5;14.8
Sojasås söt;910;193;2.1;0.7;38.5;34.4;4.3;7
Korv veg. sojakorv konserv. fett 15%;911;199;15;2.3;3.5;1;12;0
Glass sojaglass mjölkfri fett 11%;912;216;11;3.5;27;20.6;2.2;0.2
Sojabönsbiff stekt;915;179;9;1.2;15.6;1.6;7.2;1.7
Korv veg. soja- och veteprotein tillagad typ grillkorv;916;128;1.7;0.2;9.3;1.5;16.3;1.7
Falafel kikärtsbiff friterad hemlagad;919;157;7.2;2.6;11.6;1.2;6.7;1.9
Lamm bog rå;920;134;5.9;2.4;0;0;20.1;0.2
Lamm kotlett rå;921;232;17.3;7.9;0;0;19;0.2
Lamm lägg rå;922;137;4.2;2;0;0;24.5;0.2
Lamm rygg el. hals rå;923;177;11.9;6;0;0;17.6;0.2
Lamm stek rå;924;112;2.6;1;0;0;20.9;0.2
Lamm färs rå fett 20%;925;247;19.7;9.2;0;0;17.4;0.2
Lamm tunnbringa rå;926;184;12.6;6.3;0;0;17.8;0.2
Lamm kotlett rå fett bortskuret;927;103;2.5;1.2;0;0;20;0.2
Hare kött rå;928;115;3.1;1.3;0;0;21.5;0.2
Hjort dovhjort bog rå;930;106;1.6;0.8;0;0;22.5;0.2
Hjort dovhjort stek rå;931;101;1;0.4;0;0;22;0.2
Hjort ryggbiff rå;932;102;1.2;0.5;0;0;22.6;0.2
Häst kött rå;933;166;10;3.6;0;0;19;0.2
Kalv bog rå;934;106;2.8;1;0;0;19.9;0.1
Kalv bringa rå;935;186;12.7;5.5;0;0;18.1;0.2
Kalv filé rå;936;105;2.7;1;0;0;20;0.1
Kalv fransyska rå;937;108;3.1;1.2;0;0;19.9;0.1
Kalv innanlår rå;938;107;2.5;0.9;0;0;21;0.1
Kalv kotlett rå;939;122;4.4;1.6;0;0;20.5;0.2
Kalv lägg rå;940;98;1.9;0.7;0;0;20;0.1
Kalv ytterlår rå;941;117;3.5;1.3;0;0;21.2;0.1
Kalv tunnbringa rå;942;173;11;4.3;0;0;18.7;0.2
Kalv högrev rå;943;135;6.4;2.8;0;0;19.2;0.2
Kanin kött rå;944;125;4;1.6;0;0;22;0.1
Nöt clubstek biff rå m. ben;945;162;9.3;4.4;0;0;19.7;0.1
Nöt ryggbiff rå;946;123;3.8;1.6;0;0;21.8;0.2
Nöt oxbringa rå;947;205;15.1;7.2;0;0;17.6;0.2
Nöt oxbringa rimmad rå;948;205;15.1;7.2;0;0;17.6;3.2
Nöt oxfilé rå;949;124;4.1;2;0;0;21.7;0.2
Nöt fransyska rå;950;116;3.5;1.5;0;0;20.8;0.2
Nöt färs rå fett 10%;951;182;11.3;5;0;0;20.1;0.2
Nöt högrev rå fett bortskuret;953;145;6.9;3.2;0;0;20.6;0.2
Nöt innanlår rå;954;114;1.6;0.7;0;0;23.8;0.1
Nöt lägg rå;955;108;2.8;1.2;0;0;20.5;0.2
Nöt bog el. märgpipa rå;956;118;3.7;1.5;0;0;21;0.2
Nöt rostbiff rå;957;125;3.2;1.4;0;0;22.7;0.2
Nöt rulle rimmad rå;958;103;1.8;0.8;0;0;21.5;0.2
Nöt ytterlår rå;959;111;2.8;1.2;0;0;21.3;0.1
Nöt entrecôte rå;960;142;6.1;3;0;0;21.7;0.2
Nöt grytbitar rå;961;145;6.9;3.2;0;0;20.6;0.2
Nöt kött hackebiff rå frysvara;962;159;8.8;4.2;0;0;20;0.1
Nöt färs rå fett 15%;963;211;15;6.6;0;0;19.4;0.2
Ren stek rå;965;108;1.8;0.7;0;0;22.6;0.2
Ren bog rå;966;109;1.6;0.7;0;0;23.3;0.2
Ren skav rå frysvara;967;126;4.9;2.4;0;0;20.3;0.4
Rådjur kött rå;968;108;1.2;0.5;0;0;24;0.2
Gris bog rå;969;137;7;3;0;0;18.5;0.1
Gris fläskfilé rå;970;107;2.6;1;0;0;20.6;0.1
Gris fläskkotlett rå fettkant 5 mm;971;185;12;5.2;0;0;19.4;0.2
Gris revbensspjäll rå;972;193;13.7;5.9;0;0;17.7;0.1
Gris fötter rå;973;207;12.6;5.4;0;0;23.5;0.2
Gris skinka julskinka rimmad rå fett ca 3%;974;108;3;1.1;0;0;20.1;3
Gris fläskben rå;975;193;13.7;5.9;0;0;17.7;0.1
Gris picnicbog rå;976;121;4.7;2;0;0;19.5;0.2
Gris grytbitar rå;977;164;9.7;4.2;0;0;19.3;0.1
Gris fläskkarré rå;978;171;11.2;4.8;0;0;17.8;0.1
Gris färs rå fett 20%;980;242;20;8.6;0;0;16;0.1
Gris bogbladsstek rå;981;137;7;3;0;0;18.5;0.2
Gris fläskkotlett rå fett bortskuret;982;103;1.7;0.6;0;0;21.6;0.1
Gris fläskkotlett rå fettkant 2 mm;983;134;6;2.6;0;0;20;0.2
Gris lägg putsad rå u. svål;984;126;5.2;2.2;0;0;19.7;0.2
Gris sidfläsk bit rå m. svål;985;268;22.4;9.7;0;0;17.2;0.2
Gris stekfläsk sida skiva rå m. svål;986;252;20.7;8.8;0;0;17.1;0.2
Gris flintastek rå m. svål;987;191;13;5.6;0;0;18.8;0.2
Gris skinka innanlår rå;988;100;1.8;0.7;0;0;20.8;0.2
Gris skinka fransyska rå;989;101;2.3;0.8;0;0;19.8;0.2
Gris skinka ytterlår rå;990;123;4.9;2.1;0;0;19.7;0.2
Gris sidfläsk el. stekfläsk skivor rimmat rå;991;353;34.6;14.9;0;0;11.6;3
Gris färs rå fett 8%;992;144;8;3.4;0;0;18;0.2
Älg skav rå frysvara;995;123;4.8;2.3;0;0;19.8;0.2
Nöt oxsvans rå fett bortskuret;996;171;10.1;4.8;0;0;20;0.3
Gris svål rå;997;277;20.5;8.6;0;0;23.5;0
Häst hamburgerkött rökt;998;100;1.7;0.6;0;0;21;4.4
Nöt saltkött rimmat kokt;999;110;2.1;0.9;0;0;22.5;2
Nöt kött rökt;1000;106;2.8;1.2;0;0;20;4.4
Ren stek varmrökt;1001;123;3.2;1.4;0.1;0;23.1;3
Ren kött torkat;1002;330;17.6;7.2;3;0;40;3
Gris bacon rå;1003;344;32.8;13.7;0;0;13.4;2
Gris bacon stekt;1004;412;38.8;15.2;0;0.1;17;2.4
Gris bog konserv. gelé 6-8%;1005;116;5.4;2.1;0.2;0;16.6;2.2
Gris kassler kotlettrad rökt;1006;106;2.2;0.8;0.5;0;20.7;4.3
Gris skinka konserv. gelé 8-11%;1007;101;3;1.1;0;0;18.3;2.2
Gris skinka lufttorkad italiensk;1008;245;12.4;4;1.5;0;31.9;4.6
Gris skinka rökt fett 6%;1009;138;6;2.6;0;0.8;21;3.6
Gris skinka skivad rökt fett 1-3%;1010;99;2.2;0.7;1.3;0.8;18.4;3.8
Gris sidfläsk rökt;1011;394;37.5;14.4;0;0.1;15.4;2
Nöt kött konserv.;1012;218;12.1;5.8;0.4;0;27;2.4
Nöt flankstek rå;1013;134;5.1;2.4;0;0;22;0.2
Nöt ryggbiff stekt;1014;144;4.5;1.8;0;0;25.5;0.5
Nöt entrecôte stekt;1017;165;7.1;3.5;0;0;25.2;0.5
Gris bog stekt;1018;163;8.3;3.6;0;0;22;0.4
Gris kött kokt m. salt;1019;182;10.2;4.4;0;0;22.6;0.7
Gris fläskben kokt m. salt;1022;225;15.9;6.9;0;0;20.6;1.1
Gris fläskfilé skiva stekt;1023;128;3.1;1.1;0;0;24.6;0.4
Gris fläskkarré skiva stekt;1024;202;13.2;5.7;0;0;21;0.4
Gris fläskkotlett stekt;1025;217;14.1;6.1;0;0;22.7;0.4
Gris lägg kokt m. salt u. svål;1027;149;6.2;2.6;0;0;23.3;1.2
Gris kött grillat;1028;183;10.3;4.4;0;0;22.7;0.4
Rullsylta;1029;246;19;8.2;0;0;19.2;3.8
Gris fötter kokta m. salt;1030;238;14.5;6.3;0;0;27;1.1
Hare stek stekt;1031;141;3.8;1.6;0;0;26.4;0.4
Kalv filé stekt;1032;123;3.2;1.2;0;0;23.5;0.5
Kalv kotlett stekt;1033;143;5.1;1.9;0;0;24;0.5
Kalv kött kokt m. salt;1034;186;9.8;4.1;0;0;24.1;0.7
Kalv stek stekt;1035;126;2.9;1.1;0;0;24.6;0.5
Lamm kotlett stekt;1036;234;16.1;7.3;0;0;22.1;0.5
Lamm stek stekt;1037;123;2.4;0.9;0;0;24;0.4
Nöt högrev kokt m. salt;1038;184;8.8;4;0;0;26.1;0.7
Nöt stek el. grytstek kokt m. salt;1039;149;4.5;1.9;0;0;26.7;0.7
Nöt oxbringa rimmad kokt u. salt;1042;252;18.6;8.9;0;0;21.6;4
Oxrullad nöt stekt;1043;138;3.8;1.5;0.9;0.3;24.4;0.7
Nöt rostbiff ugnsstekt;1044;146;3.7;1.7;0;0;26.4;0.5
Gris revbensspjäll ugnsstekt grillat;1045;294;24.4;9.3;2.2;1.9;16.9;0.7
Rådjur kött ugnsstekt;1047;132;1.5;0.6;0;0;29.4;0.4
Ren kött kokt m. salt;1048;133;2.1;0.8;0;0;28.3;0.7
Ren kött ugnsstekt;1049;132;2.2;0.8;0;0;27.7;0.4
Älg stek ugnsstekt el. grillad;1050;132;1.6;0.5;1.8;0;27.1;0.4
Gris fläskkarré tillagad u. sky;1055;224;17.1;6.9;0;0;18;0.1
Gris skinkstek stekt u. sky frysvara;1056;164;6.4;2.5;0;0;26.5;1.2
Nöt stek stekt u. sky frysvara;1057;135;3.6;1.4;0;0;25.5;1.2
Nöt rostbiff tillagad ugnsrostad u. salt;1058;124;3;1.2;0;0;24;0.2
Gris revbensspjäll tillagad u. sky;1059;283;23.7;9.8;0;0;18;0.2
Gryta dillkött nöt m. sås;1060;114;6.8;2.5;4.9;1.1;8.2;0.7
Biff stroganoff nöt;1062;153;10;4.5;2.1;1.5;13.2;0.9
Rimmat sidfläsk el. stekfläsk stekt m. löksås;1063;200;16.3;6.5;7.2;5;6.4;2.7
Rimmat sidfläsk panerat stekt;1064;372;31.8;11.1;7.8;0.5;14.1;4.5
Fläskkotlett panerad stekt;1065;265;18;5.4;6.7;0.4;19.2;1.4
Schnitzel gris stekt;1066;200;10.1;2;6.8;0.4;20.1;1.4
Gryta gulasch nöt;1068;75;2.8;1.2;3.6;3;8.3;0.7
Gryta osso buco kalvläggsgryta ;1072;85;3.6;0.7;4.1;2.5;7.8;0.8
Köttsoppa nöt;1073;39;1.1;0.5;2.3;2.2;4.5;0.8
Gryta lamm m. lök tomat;1075;98;4.8;1.2;3.6;2.6;8.4;1
Pepparrotskött nöt m. lök morot sås;1078;136;8;3.5;2;1;13.6;0.4
Renskav brynt m. matfett salt;1080;212;13.7;5.1;0;0;22.4;1.4
Gryta renskavsgryta;1081;140;7.9;4.2;8.7;7.3;8.2;2.2
Skinksås;1082;120;6.7;2.6;6.4;4.1;8.3;1.7
Gryta kalops nöt hemlagad;1083;77;3.8;1.5;3;1.7;7.2;0.7
Biff stroganoff nöt frysvara;1087;108;4.4;1.8;4.8;2.2;11.9;1.8
Gryta dillkött nöt m. sås frysvara;1088;101;5;1.8;2.7;1.1;11;1.2
Kinesisk rätt gris friterat m. grönsaker;1089;185;9.4;4.5;18;10.1;6.8;1
Gryta chop suey fläskfilé tillagad på restaurang;1090;96;5.7;0.9;3.1;1.9;7.2;1.2
Nasi Goreng gris tillagad på restaurang;1091;176;7.2;1.4;18.8;1.1;7.9;1.2
Frikassé kalv frysvara;1094;126;6.2;2.3;2.5;0.9;14.8;1.2
Gryta kalops nöt frysvara;1095;123;6;2.4;2.8;1;14.2;1.4
Köttsoppa nöt tillagad konserv. m. vatten;1096;16;0.4;0.1;1;0.9;1.5;1.1
Kycklingburgare rå fett ca 7% frysvara;1099;168;7;2;11;0.5;15;1.5
Köttbullar kyckling stekta fett 12% frysvara;1100;224;12;2.8;13;1.7;16;1.8
Hamburgare nöt rå frysvara;1101;221;17.3;7.1;2;0.3;14.7;1.5
Köttbullar råa frysvara;1102;213;14.9;6.2;6.5;0.7;13.4;1.6
Pannbiff rå frysvara;1103;204;14.4;6;5.6;0.8;13.2;1.5
Burgare veg. soja- och veteprotein tillagad;1104;172;7.7;0.5;6.7;1.6;16.3;1.7
Biff à la Lindström stekt hemlagad;1105;148;8.1;3.1;6.1;2.9;12.3;0.9
Köttbullar blandfärs stekta hemlagade;1106;177;10;3.9;5.8;1;15.8;1.2
Köttfärslimpa ugnsstekt hemlagad;1107;142;7.7;3.1;4;1;14;1.1
Köttfärssås i gjutjärn hemlagad;1108;100;5.1;2;4.7;1.8;8.3;0.9
Pannbiff gris stekt;1109;191;12.6;5.2;4.4;1.1;15;1.8
Hamburgare nöt stekt fett 10%;1110;225;14;6.2;0;0;25.1;1.2
Hamburgare nöt stekt fett 15%;1111;251;17.5;7.7;0;0;23.8;1.2
Järpar blandfärs stekta;1112;183;11.9;5.5;5.2;0.8;13.7;1.3
Frikadeller kalv;1113;153;7;2.8;4.5;1.7;17.6;1.6
Wallenbergare kalv stekt;1114;257;18.1;9.2;6.8;1.4;16.5;1.5
Köttfärssås nöt;1115;115;6.4;2.2;4.6;3.5;9.3;1.9
Köttfärssoppa;1116;49;2.2;1;2.3;2.2;4.4;0.9
Köttbullar nöt stekta;1119;170;9.6;4;4.1;1;16.6;1.8
Köttbullar gris stekta;1120;187;11.9;4.9;5.9;1;14.1;1.4
Köttfärssås gris;1121;122;7.7;2.8;4.6;3.5;8;1.8
Nöt färs stekt tacokryddad;1124;238;16.5;5.9;0.5;0.3;22.2;2.7
Pannbiff lamm stekt;1125;217;15.4;6.9;4.3;1.1;15;1.9
Köttfärslimpa gris ugnsstekt hemlagad;1126;183;12.1;5;4.2;1.1;14.3;1.8
Köttfärslimpa blandfärs ugnsstekt hemlagad;1127;177;10.8;4.5;4.2;1.1;15.5;1.8
Pannbiff nöt stekt;1128;178;10;4.2;4.4;1.1;17.3;1.9
Pannbiff blandfärs stekt;1129;184;11.3;4.7;4.4;1.1;16.1;1.9
Parisersmörgås;1130;177;8.6;2.8;12.8;2.7;11.6;1.2
Pannbiff älg stekt;1131;113;2.6;0.8;4.1;1.1;17.9;1.7
Köttfärssås älg;1132;82;2.4;0.5;4.5;3.4;9.9;1.8
Taco tacoskal m. köttfärs grönsaker ost;1135;147;9.7;4.1;6.7;1.9;7.9;0.8
Biff à la Lindström stekt frysvara;1136;192;12.7;5.3;5.8;3.2;12.8;1.9
Gyta biff m. bambuskott tillagad på restaurang;1137;97;5.8;0.9;2.4;0.9;8.2;1.8
Hamburgare nöt stekt frysvara;1138;260;20.3;9.2;5.4;0.5;14;1.8
Kålpudding m. vitkål köttfärs;1142;96;5;2.2;5.7;3.2;6.6;0.8
Köttbullar stekta fett ca 15% frysvara;1143;215;14.9;6.4;7.4;1.4;13;1.9
Köttfärssås frysvara el. konserv.;1145;101;5.8;2.2;5.7;2.5;6.1;1.6
Kåldolmar stekta u. sås frysvara;1146;99;5.9;2.5;4.6;2.4;6;1
Kåldolmar stekta värmda m. sås frysvara;1147;93;5.1;2.1;6.4;1.6;4.8;1
Köttbullar stekta m. sås frysvara;1148;145;10;4.2;5.9;0.9;8;1.3
Pannbiff stekt frysvara;1149;213;14.1;5.9;7.6;1.2;14;1.8
Anka bröst rå;1151;119;4.3;1.3;0;0;19.9;0.1
Anka rå m. skinn;1153;396;39.5;13.2;0;0;11.5;0.2
Duva rå;1154;137;7.5;2;0;0;17.5;0.2
Duva rå m. skinn;1155;287;24;8.4;0;0;18.5;0.2
Fasan rå;1156;127;3.6;1.2;0;0;23.5;0.1
Fasan rå m. skinn;1157;174;9.3;2.7;0;0;22.5;0.1
Gås rå;1158;156;7.1;2.8;0;0;23;0.2
Gås rå m. skinn;1159;362;33.6;9.8;0;0;15.9;0.2
Höna rå;1160;141;6.3;1.4;0;0;21;0.1
Höna rå m. skinn;1161;262;21;5.5;0;0;18.7;0.1
Kalkon filé rå;1162;106;0.9;0.3;0;0;24.1;0.2
Kalkon rå m. skinn;1163;126;4.6;1.5;0;0;21;0.1
Kyckling kött rå u. skinn;1164;115;3.1;0.8;0;0;21.5;0.2
Kyckling kött rå m. skinn;1165;170;11;3.5;0;0;18;0.1
Kyckling bröstfilé rå m. skinn;1166;148;6.9;2.1;0;0;21.5;0.2
Kyckling lår rå m. skinn;1167;196;13.5;4.2;0;0;18.9;0.2
Kyckling vinge rå m. skinn;1168;186;12.2;3.8;0;0;19.2;0.2
Ripa rå;1169;113;2;0.6;0;0;23.5;0.1
Kyckling bröstfilé färsk stekt u. skinn;1170;116;2.5;0.7;0;0;23;0.2
Kyckling ben rå m. skinn;1171;198;13.5;4.2;0;0;19.3;0.2
Kyckling bröstfilé strimlad wokad u. skinn m. rapsolja;1172;164;5;0.7;0;0.2;29.4;1
Kyckling bröstfilé rå u. skinn;1173;104;1.2;0.4;0;0;23.1;0.2
Kyckling lår rå u. skinn;1174;114;3.9;1.2;0;0;19.6;0.2
Kyckling delar marinerade m. skinn;1175;175;12;3.8;0;0;17;1.5
Struts filé rå;1176;109;1.7;0.4;0;0.2;23;0.2
Struts filé stekt;1177;170;5.1;1.5;0.6;0.6;30;0.2
Kalkon kokt;1178;139;5.6;1.9;0;0;22;1.4
Duva m. skinn stekt m. salt;1180;344;28.7;10.1;0;0;22.2;0.7
Kyckling kokt m. salt;1181;171;4.6;1.2;0;0;32;1.2
Kyckling grillad m. skinn;1182;214;13.8;4.4;0;0;22.6;1
Fasan stekt m. skinn;1183;189;8.1;2.5;0;0;28.9;0.6
Gås stekt m. skinn;1184;324;24.7;7.2;0;0;25.9;0.4
Höna kokt m. salt;1185;206;9.2;2.1;0;0;30.7;0.8
Kalkon stekt m. skinn;1186;161;5.9;1.9;0;0;26.8;0.7
Kyckling bröstfilé m. skinn stekt m. salt;1188;187;8.7;2.7;0;0;27.1;0.6
Ripa stekt;1189;144;2.6;0.7;0;0;30;0.6
Kyckling kött kokt stekt grillat;1190;168;7.8;2.3;0;0.3;24.6;0.8
Kalkon rökt;1191;133;4;1.3;0;0;24;2.1
Kyckling marinerad grillad m. skinn;1192;167;9.8;2.8;0;1;19.7;1.2
Kyckling friterad m. frityrsmet;1193;310;21.9;5.8;5.8;0;22.5;1.4
Ostsufflé;1198;170;11.1;4.9;6.7;2.5;10.9;1.2
Bondomelett;1199;123;6.6;1.4;8.7;0.9;6.8;1
Braxen rå;1200;103;4;0.7;0;0;16.7;0.1
Regnbågslax rå;1201;160;9.6;2.2;0;0;18.6;0.1
Sej rå;1202;82;0.5;0.1;0;0;19.1;0.2
Hälleflundra vild rå;1203;139;8.6;1.3;0;0;15.5;0.2
Kycklingsoppa thailändsk;1206;70;3.5;2.1;1.5;0.6;7.8;0.5
Kyckling nugget friterad tillagad på restaurang;1207;221;10.4;2;14.2;0.1;16.8;1.2
Kycklingsoppa tillagad redd pulver m. vatten mjölk;1208;51;2.4;1.1;5.1;2;1.9;1.2
Kycklingsoppa tillagad redd pulver m. vatten;1209;40;1.3;0.3;5.8;0.5;0.6;1
Kalvbuljong pasta el. pulver storhushåll;1210;222;8;4;18.5;4.5;18.8;46.8
Kalvbuljong pasta el. pulver lågsalt storhushåll;1211;292;5.5;2.8;35;4.5;25;28.8
Köttbuljong pasta el. pulver storhushåll;1212;201;5;2.5;23.4;11;15.2;48.8
Köttbuljong pasta el. pulver lågsalt storhushåll;1213;239;4.5;2.3;39;11;10;40.5
Skinkbuljong pasta el. pulver storhushåll;1214;249;13;6.5;13.5;3;19.5;48.4
Hönsbuljong pasta el. pulver lågsalt storhushåll;1215;320;15;4.3;32;3.5;14;34.8
Hönsbuljong pasta el. pulver storhushåll;1216;238;12.7;3.6;16.2;3.5;14.7;52
Köttbuljong pulver tärning;1217;128;3;1.5;5;11;20;60
Köttbuljong konserv. ätf.;1218;7;0.2;0.1;0;0.2;1.2;0.5
Gelatinblad el. gelatinpulver;1219;350;0.1;0;0;0;86;0.1
Köttbuljong tärning ätf.;1222;4;0.1;0;0.5;0.2;0.3;1
Köttbuljong ätf.;1223;8;0.2;0.1;1.2;0.2;0.4;0.6
Hönsbuljong ätf.;1224;5;0.3;0.2;0.2;0;0.3;0.8
Ägg rått;1225;137;9.7;2.6;0.4;0.4;12.2;0.4
Äggula rå;1226;319;28.6;7.6;0.6;0.6;15.6;0.2
Äggvita rå;1227;41;0;0;0;0.4;10.1;0.4
Fransk omelett m. grädde;1229;246;22.5;7.9;1.1;1.1;10.5;1.2
Fransk omelett m. vatten;1230;172;14.7;2.8;0.3;0.3;10.2;1.2
Sufflé gräddad u. fyllning veg.;1231;170;11.3;5;6;2.5;11.1;0.9
Äggakaka;1232;124;6.3;1.7;9.9;3.4;6.9;0.7
Ägg stekt;1233;193;15.5;3.3;0.4;0.4;13.3;0.4
Skinklåda m. mjölk ost;1235;93;3.5;1.7;7.2;2.7;7.3;0.8
Torsksufflé;1236;129;3.1;1;4.6;2.1;20.2;1.2
Kolja rå;1237;79;0;0;0;0;19.4;0.1
Kummel rå;1238;71;0.4;0.1;0;0;16.5;0.2
Siklöja rå;1240;135;6.5;1.8;0;0;19;0.1
Sill rå;1241;148;9;2;0;0;16.7;0.5
Flundra rå;1242;94;2.2;0.4;0;0;18.3;0.2
Strömming rå;1243;108;4;1;0;0;18;0.2
Röding rå;1244;152;7.9;1.4;0;0;19.9;0.1
Torsk rå;1246;78;0.5;0.1;0;0;18.2;0.2
Vitling rå;1247;80;0.6;0.1;0;0;18.3;0.1
Ål rå;1248;351;33;7.9;0;0;14.6;0.1
Öring odlad rå;1249;166;10;2;0;0;19;0.1
Pinklax rå;1250;105;2;0.2;0;0;21.4;0.1
Piggvar rå;1251;83;1.7;0.4;0;0;16.7;0.3
Sik urtagen varmrökt;1252;132;5;1.1;0;0;21.8;2.7
Abborre rå;1253;86;0.6;0.1;0;0;19.8;0.1
Lax odlad Norge fjordlax rå;1255;210;14.1;1.9;0.7;0;20.2;0.1
Öring Sverige rå;1256;115;2.9;0.6;0;0;22;0.1
Lake rå;1257;71;0.4;0.1;0;0;16.5;0.2
Rödspätta rå;1258;91;0.6;0.1;0;0;21.1;0.2
Sik rå;1259;90;0.6;0.1;0;0;20.9;0.1
Makrill rå;1260;298;25;5.3;0;0;17;0.1
Regnbågslax odlad rå;1261;106;3.5;0.4;0.4;0;18.1;0.1
Gädda rå;1262;84;0.2;0;0;0;20.2;0.1
Gös rå;1263;84;0.2;0;0;0;20.2;0.1
Ansjovis skarpsill konserv. ;1265;215;13.1;3;11.8;2.9;12.5;6.9
Böckling varmrökt;1266;199;12.8;3.8;0;0;21.2;2.1
Fisk torkad;1267;333;1.4;0.3;0;0;79;0.6
Lax kallrökt;1269;173;9.8;1.4;1.3;0;20;2.8
Sardeller konserv.;1270;170;10.3;2.6;0.3;0;19.2;6.8
Sardiner i olja konserv.;1271;284;21.1;4.6;0;0;24;1.3
Sardiner i tomatsås konserv.;1272;217;14.8;3.7;0.6;0.7;20.5;1.2
Saltsill rå;1273;245;19;4.3;0;0;19;14.8
Saltströmming rå;1274;162;7.5;2;0;0;23.5;14.8
Tonfisk i olja konserv. avrunnen;1275;189;9.9;1.2;0;0;24.9;1
Ål varmrökt rundrökt;1277;347;30.5;7.3;0;0;19.1;1.5
Tonfisk i vatten konserv. avrunnen;1278;106;1;0.2;0;0;24.1;1
Makrill urtagen varmrökt;1279;296;24.5;5.3;0;0;19.4;1.4
Lutfisk rå frysvara;1280;28;0.3;0.1;0;0;6.3;0.1
Sill matjessill konserv.;1281;314;22.6;5.1;12.1;12.1;16;6.2
Marulk rå;1282;65;0.1;0;0;0;15.8;0.2
Makrill filé i olja konserv.;1283;324;28;6;0;0;18.9;0.6
Saltsill urvattnad konserv.;1284;208;16;3.6;0;0;16.5;2.4
Lax gravad;1285;166;8.7;1.2;3.1;1.3;18.8;2.9
Lax rimmad;1286;148;8.1;1.7;0;1.5;18.8;4.4
Böckling dubbelfilé varmrökt;1287;261;20.8;6.1;0;0;19;1.5
Lax varmrökt urtagen;1288;220;14.8;2;0.1;0;21.9;1.6
Makrill filé varmrökt;1289;327;27.7;6;0;0;20.1;2
Regnbågslax kallrökt;1290;190;12.1;2.8;0;0;20.4;2.9
Regnbågslax urtagen varmrökt;1291;157;7.7;1.8;0;0;21.9;2.2
Röding urtagen varmrökt;1292;163;8.6;1.7;0;0;21.4;2.1
Ål varmrökt flatrökt;1293;428;40.2;9.6;0;0;17.8;3.2
Fiskpinnar stekta;1294;223;12.1;1.1;16.8;1.2;11.7;1.1
Makrill filé i tomatsås konserv.;1296;186;13.9;2.6;3.9;3.2;11.7;0.9
Surströmming;1297;82;3.9;0.6;0;0;11.8;8.8
Lutfisk kokt;1298;28;0.5;0.1;0;0;5.9;0.1
Saltsill panerad stekt hemlagad;1299;289;24.2;6.3;4;0.2;14.1;3
Strömmingsflundra panerad stekt hemlagad;1300;249;19.2;5.8;4.1;0;15.2;1.3
Torsk filé panerad stekt hemlagad;1301;143;6;1.9;4.5;0.1;17.6;1.6
Ål inkokt hemlagad;1302;382;36;8.6;0;0;15.8;0.5
Ål ugnsstekt hemlagad;1303;437;40.5;10.1;3.2;0;16.1;1.2
Abborre kokt m. salt;1304;140;1;0.2;0;0;32.3;1.1
Abborre filé panerad stekt;1305;193;8.6;1;6.3;0.3;22.3;1.5
Fisk friterad;1306;210;11;1.4;12;0.3;15.4;1.2
Regnbågslax inkokt m. salt;1308;191;11.5;2.6;0;0;22.2;1.1
Regnbågslax panerad stekt;1309;228;14.4;2.5;5.7;0.3;19.1;1.4
Gädda kokt m. salt;1310;137;0.4;0.1;0;0;32.9;1.2
Gädda panerad stekt;1311;191;8.2;1;6.3;0.3;22.7;1.5
Hälleflundra kokt m. salt;1312;168;10.3;1.6;0;0;18.8;1
Hälleflundra panerad stekt;1313;212;13.7;1.9;5.7;0.3;16.3;1.5
Kolja kokt m. salt;1314;130;0;0;0;0;31.9;1.2
Kolja panerad stekt m. salt;1315;187;8;0.9;6.3;0.3;21.9;1.5
Lax stekt m. salt;1316;221;13.5;1.8;0.8;0;24.2;0.7
Lax kokt m. salt;1317;246;16.6;2.2;0.8;0;23.7;0.8
Makrill kokt m. salt;1318;341;28.6;6.1;0;0;19.4;0.8
Makrill panerad stekt;1319;330;25.8;4.8;5.7;0.3;17.5;1.4
Makrill stekt m. salt;1320;304;24;5.1;0;0;20.4;0.7
Piggvar kokt m. salt;1321;137;2.8;0.6;0;0;27.6;1.5
Rödspätta filé kokt m. salt;1322;147;1;0.1;0;0;34;1.4
Rödspätta filé panerad stekt m. salt;1323;198;8.6;1;6.3;0.3;23.5;1.7
